rid,x,y
639916013#2,6621.639999999999,2114.825
639916014,6634.88,2110.8599999999997
639916015#0,6649.54,2110.25
639916015#1,6628.07,2084.7
639916016,6627.99,2147.1549999999997
639916019,6920.935,2442.075
639916020,6907.938571428572,2371.988571428571
639916021#0,6793.6,2434.365
639916021#1,6810.785,2434.165
639916021#2,6867.348333333332,2446.5033333333336
639916021#4,6891.28,2503.875
639916021#5,6896.34,2539.34
639916021#6,6913.71,2633.33
639916022#0,6805.813333333333,2453.0933333333332
639916022#1,6810.77,2476.895
639916022#2,6813.395,2507.98
639916022#3,6816.7,2547.115
639916022#4,6819.0650000000005,2575.075
639916022#5,6823.1849999999995,2623.84
639916022#6,6773.2125,2703.0950000000003
639916023,6815.28,2447.715
639916024,6848.98,2480.2650000000003
639916025#0,6931.16,2596.96
639916025#1,6951.63,2749.0433333333335
639916026,6970.165,2959.56
639916027#0,6876.92,2854.825
639916027#1,6765.09,2864.33
639916027#2,6692.4800000000005,2871.7825000000003
639916027#4,6641.745000000001,2883.74
639916027#5,6614.136666666666,2880.47
639916028,6717.8820000000005,2890.0299999999997
639916029,6656.9349999999995,2869.625
639916030,6732.915,2818.075
639916031,6789.865,2815.59
639916032#0,6779.092500000001,2881.3575
639916032#1,6764.678,2995.478
639916032#2,6751.764999999999,3081.12
639916033,6693.43,3060.09
639916034#0,6937.32,3253.5066666666667
639916034#1,6729.766666666666,3251.853333333333
639916034#2,6679.51,3208.3100000000004
639916035,6844.393333333333,3192.4900000000002
639916036,6672.360000000001,3238.9325
639916037#0,6561.21,3281.41
639916037#1,6630.88,3274.165
639916038#0,6592.906666666667,3209.963333333333
639916038#1,6581.42,3154.05
639916039,6574.907499999999,3206.0375
639916040#0,6556.902857142857,3115.8771428571426
639916040#1,6597.293333333334,3123.4300000000003
639916041#0,6515.276428571428,3085.1407142857142
639916041#1,6528.170000000001,3212.353333333333
639916042,6518.005,3189.605
639916043,6191.635,3302.075
639916044,6318.95,3360.775
639916045,6273.42,3321.705
639916046,6079.5830000000005,2779.286
639916047#0,6672.903333333333,2614.403333333333
639916047#1,6746.493333333333,2598.67
639916047#2,6798.695,2589.435
639916048#0,6665.54,2670.25
639916048#1,6769.254999999999,2661.5150000000003
639916049#1,6710.3099999999995,2638.8999999999996
639916050#0,6790.766666666666,2572.556666666667
639916050#1,6856.049999999999,2555.7
639916051,6853.52,2527.89
639916052#0,6872.966666666667,3644.536666666667
639916052#2,6866.016666666666,3534.486666666666
639916052#3,6864.425,3493.085
639916052#4,6859.71,3435.475
639916052#5,6855.66,3386.145
639916052#6,6852.8099999999995,3351.74
639916052#7,6818.131666666667,3305.5916666666667
639916053,6780.86,3309.145
639916054,6720.895555555555,3342.7233333333334
639916055,6793.415,3406.795
639916056#0,6733.6849999999995,3460.395
639916056#1,6716.805,3470.01
639916057,6818.204,3511.62
639916058#0,6873.56,3421.876666666667
639916058#1,6871.92,3345.6
639916058#2,6869.84,3319.95
639916058#3,6875.4766666666665,3279.51
639916059,6862.76,3333.505
639916060,6864.129999999999,3361.4449999999997
639916061,6909.256666666667,3312.8366666666666
639916062,6906.31,3504.105
639916063#1,6950.9825,3559.73875
639916063#2,6924.535,3613.91
639916064,6919.884285714286,3634.8814285714284
639916065,6808.625,3586.19
639998384,6220.155,4008.865
640232684,6964.9475,3978.41
643235999#0,6262.59,4766.313333333333
643235999#2,6311.62,4755.7575
643236000,6288.18,4742.59
643236001,6405.885,4735.855
643236002,6398.175,4709.03
643236003,6389.665,4680.99
643236005#0,6364.6,4652.6900000000005
643236006#0,6296.032,4808.126
643236007,6305.3,4799.59
643236008#0,6363.876666666667,4798.763333333333
643700186#1,7278.29,5510.87
643700192,7251.084999999999,5374.715
647086739#0,6652.171666666666,5789.481666666667
647086741,6443.926666666666,5695.613333333334
647086743,5905.745,5522.195
647086744,5972.505,5607.4400000000005
647086745,5972.03,5625.555
647086746,5795.9275,5628.6375
647086749,5661.885,5197.59
648082983#0,6993.945,3957.49
648082983#1,6990.13,3888.943333333333
648082983#3,6984.058571428572,3749.2057142857147
648083006,6856.363333333334,3782.89
648083048#0,6655.306666666667,4175.795
648083048#2,6694.3225,4155.9974999999995
648083057#0,6699.2125,4240.389999999999
648083063#0,6811.38,4403.861428571428
648083065#0,6796.9800000000005,4484.596
648083067#0,6782.311666666667,4533.748333333334
648083069#0,6810.105,4564.775
648083069#1,6854.613333333334,4558.3533333333335
648083071#0,6715.553333333333,4602.693333333334
648083073#0,6667.752,4426.33
648083076#0,6729.693333333334,4441.576666666667
648083079#0,6742.87,4493.566666666667
648083082#0,7001.758,4262.358
648083084,7026.8325,3975.975
648083086#0,6584.743333333333,3982.8033333333333
648083089#0,6268.2266666666665,4520.435
648083091#0,5808.96,4422.5325
648083091#2,5837.6466666666665,4376.003333333333
648083092,5801.505,4400.395
648087827#0,6902.8475,4699.73
648408839#0,3595.6766666666667,2964.3700000000003
648408839#1,3659.3450000000003,2881.3050000000003
648435887#0,4304.47,1458.26
648435887#1,4315.973333333334,1307.6966666666667
648435888#0,4721.106666666667,1600.17
648435888#2,4907.86,1617.0333333333335
648435889#0,4264.582,1750.738
648435889#4,4228.543333333334,2087.773333333333
648435889#6,4206.075,2219.32
648435891#0,4242.29,1871.6399999999999
648435891#1,4226.496666666667,2003.4066666666668
648435891#1-AddedOnRampEdge,4235.235000000001,1936.315
648435892#0,4201.9375,2214.4375
648435893#0,4211.4400000000005,2190.04
648435893#1,4223.129999999999,2190.9449999999997
648435893#2,4261.066666666667,2195.8399999999997
648435893#4,4504.759999999999,2221.64
648435894#0,4606.546666666666,2253.1433333333334
650855759,6442.8150000000005,4163.875
650855764,6495.18,4140.7
654162061#0,6025.283333333333,4072.15
654162061#2,5960.84,4095.9933333333333
654162062#0,6019.786666666667,4135.349999999999
654162063#0,6044.536666666667,4198.233333333334
654162066#0,6089.863333333334,4307.38
654162067#0,6068.4800000000005,4287.64625
654162068#0,6054.545,4261.11875
654162069,6027.839999999999,4239.59
655185988,6447.674999999999,1542.505
655185989#0,6473.14,1562.34
655185989#1,6475.08,1491.52
660515127#0,3697.14,4224.856666666667
664041613#0,6262.535,3724.665
664041613#1,6309.32,3699.0440000000003
664041614,6302.666666666667,3719.0933333333337
664041618#0,6237.1033333333335,3664.1433333333334
664041619#0,6110.344736842106,3723.2668421052635
664041619#1,6111.405,3712.975
667865207#0,3293.3199999999997,5082.573333333334
667865207#2,3280.665,5058.75
667865207#3,3268.76,5032.54
667865207#4,3249.436666666667,4985.95
667865207#6,3229.6825,4943.04
667865208#0,3326.566666666667,5079.586666666667
667865208#2,3392.55,5051.905000000001
667865208#4,3437.26,5033.245000000001
667865208#5,3490.5775000000003,5011.2725
667865209#1,3648.093333333333,5020.47
667865209#3,3717.865,5026.844999999999
667865209#4,3797.385,5037.575000000001
667865210#0,3475.56,4883.12
667865210#2,3490.575,4940.6
667865210#3,3501.603333333334,4981.533333333333
667865211#0,3510.6433333333334,5018.736666666667
667865211#11,3547.9,5395.116666666666
667865211#2,3516.01,5050.799999999999
667865211#3,3530.0766666666664,5152.433333333333
667865211#5,3543.332,5249.294
667865211#9,3549.4600000000005,5321.283333333333
667865212#0,3562.03,5417.473333333333
667865212#10,3782.285,5429.85
667865212#12,3826.67,5432.45
667865212#13,3854.365,5433.93
667865212#15,3888.295,5435.9400000000005
667865212#16,3971.995,5440.78
667865212#17,4065.45,5445.035
667865212#18,4108.13,5446.225
667865212#2,3589.88,5419.055
667865212#3,3603.6049999999996,5419.905000000001
667865212#4,3620.77,5421.084999999999
667865212#5,3668.2533333333336,5423.75
667865212#7,3721.385,5426.495
667865212#8,3744.23,5427.715
667865212#9,3756.105,5428.3099999999995
668177832#0,6051.303333333333,3948.1188888888887
668177832#1,6027.331666666666,3960.5183333333334
668298379,3869.8771287128716,2929.3345544554454
669103389#0,5687.03,5417.6025
671522408#1,6084.7266666666665,3184.736666666666
671522408#2,6096.89,3308.46
671522408#3,6124.892222222222,3374.332222222222
671522408#4,6204.56,3396.0733333333333
671522408#5,6275.280000000001,3385.135
671522408#6,6475.151111111111,3429.682222222222
671522408#7,6595.219999999999,3644.9049999999997
672220459#0,3895.85,2714.695
672220459#1,3942.645,2750.875
672220460#0,3951.6800000000003,2785.13
672220460#1,3976.5550000000003,2753.9799999999996
672220730,5013.055,5729.095
672220731#0,4988.3099999999995,5777.285
672220731#1,5012.8150000000005,5777.245000000001
672220732,5007.705,5765.014999999999
672220733,4926.425,5781.035
672220734#0,4860.213333333333,5727.053333333333
672220734#1,4861.9766666666665,5688.296666666666
672919572#0,3187.106,5229.79
672919572#1,3235.002,5193.056
672919572#5,3282.3,5155.995
673085464#1,3848.2545454545457,1862.1154545454547
673085464#4,4037.835,1853.6625
673085464#7,4212.242857142857,1875.27
678697940#0,3439.6366666666668,972.52
678697940#1,2853.6144444444444,616.7277777777778
678761503,4520.953076923077,1386.3761538461538
679258598,5934.783333333333,1603.5266666666666
679272067,4472.949333333334,1352.526
679653135#1,7131.855,4302.855
679937856,7118.69,4568.75
679937857#0,7116.243333333333,4519.783333333333
679937858#0,7031.865714285714,4645.291428571429
679937858#1,6963.6375,4686.4325
679937858#2,6922.262857142857,4722.76
679937858#3,6888.845,4738.26
682462417#0,3654.58,924.8
682462417#1,3838.920909090909,963.9972727272726
682462418#0,3567.3275,915.6175000000001
682476161#0,3567.99,908.835
682476163#1,4268.974,1810.15
682576932,5788.32,4197.465
682576934,5834.26,4173.43
682576993,5748.92,4417.594999999999
682576994,5728.905,4423.615
682576995,5706.264999999999,4429.02
682576997,5683.405000000001,4436.1
682576998,5659.9,4442.11
682577000,5636.57,4451.125
682712378,7034.058571428571,4321.145714285714
682824507#0,5846.31,4480.576666666667
682824539#0,5873.03,4519.2275
682869955#0,6001.66,4605.875
682869955#1,5997.043333333332,4583.82
682869956#0,6051.35,4577.78
682869956#1,6117.00625,4554.38875
682869957#0,6070.45,4561.256666666667
683033704,5765.795,4452.51
683033746,5664.01,4488.355
683033747,5640.645,4491.745
683044880,5806.62,4487.783333333333
684286970#0,6762.473333333332,4574.903333333333
684286987#0,6850.806666666666,4599.633333333333
684299022,6817.92,4552.305
684317034#0,6874.240000000001,4418.663333333334
684347906#0,6735.843333333333,4465.873333333333
685193021#0,6029.81,4861.313333333333
685193060#0,6025.709999999999,4766.105
685193060#10,5875.635,4547.97
685193060#11,5865.27,4532.875
685193060#12,5854.785,4518.095
685193060#13,5841.53,4498.74
685193060#14,5826.532,4471.65
685193060#2,5955.565555555555,4657.624444444445
685193060#5,5906.965,4595.08
685193060#6,5901.53,4584.009999999999
685193060#8,5890.2,4566.9766666666665
685335371#0,6589.09,3806.92
688808908#0,5721.175,4860.725
688808908#1,5703.503333333334,4824.983333333334
688808909#0,5737.766666666666,4831.990000000001
688808911#0,5757.780000000001,4900.8675
688808912,5724.48,4793.379999999999
688808913#1,5744.625,4778.02
688808936,5840.655,4831.2
688808937,5830.265,4814.175
693896095,6309.32,4278.785
702450013#0,5131.393333333333,5747.256666666667
702450016#0,5115.656,5584.186
702450016#2,5116.113333333334,5495.48
702450018,4961.04,5671.8150000000005
702669087#1,3807.5866666666666,4625.303333333333
702669087#5,3775.535,4422.48
702669087#6,3765.9533333333334,4364.47
702669087#7,3745.115,4248.445
702669087#8,3729.853333333334,4137.32
70350393#1,5278.860000000001,5263.793333333334
70350393#3,5218.013333333333,5270.076666666667
70350393#5,5141.37,5284.1
70350393#8,5032.198571428571,5306.214285714285
70350396#10,4465.549999999999,5345.295
70350396#11,4450.85,5344.53
70350396#12,4405.219999999999,5342.139999999999
70350396#13,4352.6849999999995,5339.389999999999
70350396#14,4292.395,5336.245
70350396#15,4233.495,5333.165
70350396#16,4189.08,5330.845
70350396#17,4137.6525,5327.995
70350396#2,4635.775,5354.205
70350396#5,4589.955,5351.805
70350396#6,4568.969999999999,5350.709999999999
70350396#7,4550.395,5349.735000000001
70350396#8,4511.275,5347.68
70350396#9,4476.5650000000005,5345.87
70350401#0,5022.878,5095.934
70364448#0,4896.535,5620.375
70364448#1,4929.586,5627.14
70364448#3,5076.146,5635.280000000001
70364449#0,4140.54,5583.255
70364449#1,4162.68,5584.23
70364449#10,4757.113333333334,5617.903333333333
70364449#12,4796.143333333333,5620.03
70364449#14,4838.96,5622.48
70364449#15,4874.68,5624.329999999999
70364449#17,4896.946666666667,5624.27
70364449#18,4930.713333333333,5604.503333333334
70364449#2,4208.43,5587.965
70364449#20,5031.218,5538.9
70364449#3,4292.1,5592.405
70364449#4,4408.84,5598.860000000001
70364449#5,4503.355,5603.955
70364449#6,4571.4,5605.87
70364449#7,4632.47,5610.82
70364449#9,4698.815,5614.75
704572332,3634.41,4887.969999999999
704572337,3756.065,4899.29
704572338,3691.54,4888.725
704572347#0,4057.3825,4504.0825
70636298#0,4930.48,5702.0
70636298#1,4873.38,5699.07
70636298#2,4843.51,5697.54
70636298#3,4796.595,5695.344999999999
70636298#4,4754.31,5693.326666666667
70636298#5,4691.46,5689.853333333333
70636309#0,4989.655,5750.65
70636309#2,5039.885,5753.375
70636321#0,4969.120000000001,5785.0650000000005
70636321#2,4970.26,5762.92
70636321#3,4970.555,5726.885
70636321#4,4972.505,5687.844999999999
70636321#5,4975.4974999999995,5644.737499999999
70636321#7,4969.42,5606.605
707229994,6745.805,3992.33
707241968,6814.295,3861.495
707241969,6865.32,3855.1966666666667
708004651#0,3522.1533333333336,5006.586666666667
708004651#2,3571.2233333333334,5011.84
708004651#4,3608.2025,5016.1175
70936542#0,6224.063333333333,4665.17
70936542#2,6266.645,4651.91
70936542#3,6316.393333333333,4642.1866666666665
70936542#4,6347.395,4633.175
70936542#5,6388.038333333334,4624.945000000001
70936542#9,6443.511428571429,4696.821428571428
70936549#1,6496.400000000001,5753.323333333334
70936551#0,6259.615,4857.08
70936551#1,6273.6,4912.08
70936551#10,6415.43,5474.695
70936551#11,6433.1900000000005,5547.415
70936551#12,6452.485000000001,5626.95
70936551#13,6466.32,5682.285
70936551#14,6477.713333333333,5723.176666666666
70936551#15,6500.326666666667,5859.398888888889
70936551#2,6293.33,4990.4349999999995
70936551#3,6309.035,5052.15
70936551#4,6320.835,5098.975
70936551#5,6336.105,5158.04
70936551#6,6353.9400000000005,5228.219999999999
70936551#7,6371.665,5299.395
70936551#8,6389.0650000000005,5369.45
70936551#9,6403.295,5426.405000000001
70944770#0,5670.092500000001,5175.0675
70944770#2,5631.35,5167.295
70944770#3,5611.334999999999,5163.3
70944770#4,5586.42,5158.325
70944770#5,5549.94,5150.663333333333
70944770#6,5528.6525,5145.59
70944770#8,5492.186666666666,5139.306666666666
709506314#0,6898.259999999999,4026.25
709506315#0,6654.061428571428,4050.1071428571427
709506317,6775.740000000001,4104.046666666666
71470177#0,5042.14,5522.768
71470177#11,4755.84,5610.853333333333
71470177#13,4709.645,5609.845
71470177#14,4683.48,5606.775
71470177#16,4632.4,5603.9400000000005
71470177#17,4583.59,5602.879999999999
71470177#18,4544.49,5600.505
71470177#19,4497.44,5596.155000000001
71470177#20,4441.95,5593.02
71470177#21,4383.21,5589.635
71470177#22,4331.6,5586.635
71470177#23,4292.33,5585.88
71470177#24,4254.3150000000005,5582.055
71470177#25,4212.525,5579.735
71470177#26,4166.975,5579.4349999999995
71470177#27,4140.16,5578.55
71470177#3,4986.389999999999,5559.3150000000005
71470177#4,4945.233333333334,5586.046666666666
71470177#5,4910.53,5607.8949999999995
71470177#7,4857.38,5616.3724999999995
71470177#9,4796.513333333333,5613.183333333333
71470180,4108.246666666667,5575.216666666667
71470185#0,4634.985000000001,4889.355
71470185#1,4635.68,4926.084999999999
71470185#10,4661.505,5636.065
71470185#11,4664.71,5680.205
71470185#12,4664.95,5725.920000000001
71470185#13,4666.54,5757.125
71470185#2,4640.38,5049.705
71470185#3,4646.3825,5203.860000000001
71470185#4,4649.856666666667,5304.066666666667
71470185#5,4653.785,5410.435
71470185#6,4656.585,5490.635
71470185#7,4659.885,5529.174999999999
71470185#8,4659.905,5574.885
71470190#0,4672.16,5757.004999999999
71470190#1,4673.89,5720.63
71470190#11,4653.163333333333,5184.686666666667
71470190#12,4651.02,5123.5599999999995
71470190#13,4647.58,5068.02
71470190#14,4645.41,4960.155
71470190#15,4643.165,4889.82
71470190#2,4670.924999999999,5675.355
71470190#3,4670.93,5636.895
71470190#5,4668.79,5576.549999999999
71470190#6,4665.595,5506.424999999999
71470190#7,4662.5,5442.754999999999
71470190#8,4660.58,5387.62
71470190#9,4657.463333333333,5304.123333333333
71470194#0,5546.114444444444,4979.958888888889
71470195#0,4634.335,6268.871666666667
71470206#0,2882.6200000000003,5507.499629629629
71470206#11,3345.9399999999996,5527.57
71470206#12,3392.0433333333335,5535.43
71470206#14,3425.7250000000004,5532.785
71470206#15,3447.98,5534.235000000001
71470206#16,3513.27,5543.736666666667
71470206#18,3565.17,5547.395
71470206#21,3604.385,5545.085
71470206#22,3661.0066666666667,5551.936666666667
71470206#25,3759.8766666666666,5557.646666666667
71470206#28,3832.49,5562.4
71470206#29,3942.6049999999996,5563.905000000001
71470206#7,3284.5,5528.19
71470206#9,3310.78,5529.913333333334
71470213#1,4233.4400000000005,5612.76
71470213#3,4237.07,5551.965
71470213#4,4239.87,5487.94
71470213#5,4247.85,5393.555
71470213#6,4256.844999999999,5295.775
71470213#7,4262.775,5232.42
71470213#8,4270.165,5151.955
71470213#9,4287.135,4986.549999999999
71470219,5089.605,5491.23
71470223,4671.355,5798.58
71470226,4662.6849999999995,5797.715
71470228#1,4048.3666666666663,5572.68
71502569#0,7343.343333333333,5771.693333333334
71502569#1,7253.57,5770.5599999999995
71502569#10,6749.15,5753.695
71502569#11,6701.67,5752.16
71502569#12,6668.875,5749.19
71502569#14,6633.205,5747.5425000000005
