node1,node2
6460,6342
6460,6459
6461,2159
6461,3313
6461,3555
6462,2158
6462,2160
6462,2161
6462,8237
6463,2159
6463,6464
6464,2159
6464,3495
6464,6463
6465,2163
6465,2169
6465,4475
6465,6471
6466,34
6466,2162
6466,2168
6466,3505
6466,6472
6467,37
6467,2170
6467,2188
6467,3509
6467,6474
6469,2167
6469,2173
6469,3503
6469,6319
6470,2057
6470,2166
6470,2168
6470,6327
6470,6476
6471,2056
6471,2163
6471,2167
6471,2169
6471,6328
6471,6465
6472,2095
6472,2162
6472,2168
6472,6388
6472,6466
6473,2164
6473,2171
6473,2893
6473,7513
6474,2170
6474,2172
6474,2197
6474,6467
6474,6515
6475,2064
6475,2171
6475,2196
6475,3512
6475,3645
6475,5295
6475,6516
6476,2166
6476,2175
6476,6470
6476,6477
6477,2175
6477,6476
6478,33
6478,2056
6478,2173
6478,2174
6478,6375
6479,3937
6479,5561
6479,6986
6480,107
6480,2178
6480,3937
6480,6988
6480,7504
6481,233
6481,2177
6481,2179
6481,2885
6481,3770
6482,175
6482,248
6482,2178
6482,2180
6482,3884
6482,3898
6483,247
6483,1019
6483,2179
6483,2181
6483,3899
6484,1510
6484,2180
6484,2182
6484,4792
6485,2181
6485,2183
6485,2886
6485,3900
6485,5537
6485,5540
6486,1507
6486,2182
6486,2869
6486,7468
6486,7505
6487,1160
6487,2961
6487,7625
6488,1195
6488,4951
6489,1628
6489,3903
6489,4986
6489,5727
6490,3334
6490,7679
6490,8048
6491,2016
6491,3012
6491,8049
6491,8252
6492,6049
6492,8050
6492,8053
6493,3211
6493,7830
6493,8051
6494,5812
6494,8050
6494,8058
6494,8058
6494,8059
6495,3039
6495,3482
6495,5831
6495,6500
6495,8278
6496,6027
6496,6248
6496,8047
6496,8242
6497,3318
6497,6028
6497,8048
6498,6007
6498,8053
6498,8310
6499,7686
6499,8047
6499,8052
6499,8056
6499,8057
6500,1578
6500,3482
6500,5831
6500,6495
6500,8278
6501,1684
6501,3355
6501,5598
6501,7830
6501,8455
6502,1542
6502,5638
6503,1815
6503,2185
6503,2190
6503,6056
6503,6508
6504,2184
6504,2186
6504,2189
6504,2200
6504,6509
6504,6518
6505,2185
6505,2187
6505,2192
6505,2199
6505,6510
6505,6519
6506,2186
6506,2191
6506,5294
6506,6511
6507,36
6507,2164
6507,2189
6507,2194
6507,3510
6508,2185
6508,2188
6508,2190
6508,6503
6508,6513
6509,1829
6509,2184
6509,2189
6509,3929
6509,6069
6509,6504
6510,1826
6510,2187
6510,2192
6510,6068
6510,6505
6511,2186
6511,2191
6511,2193
6511,6506
6511,6514
6512,39
6512,2192
6512,2195
6512,3511
6513,2188
6513,2195
6513,2199
6513,6508
6513,6517
6514,2193
6514,2194
6514,2198
6514,6511
6514,6518
6515,2172
6515,2197
6515,6474
6515,7295
6516,38
6516,2171
6516,2196
6516,2198
6516,3510
6516,6475
6517,37
6517,2195
6517,2197
6517,2199
6517,3511
6517,6513
6518,2186
6518,2194
6518,2198
6518,2200
6518,6504
6518,6514
6519,1828
6519,2185
6519,2199
6519,3916
6519,6068
6519,6505
6520,1317
6520,5147
6521,2202
6521,6575
6522,2201
6522,2209
6522,3186
6522,6576
6522,8012
6523,2204
6523,2211
6523,3184
6523,5451
6523,8006
6524,2203
6524,2205
6524,5430
6524,8011
6525,205
6525,2204
6525,2206
6525,3799
6526,204
6526,2205
6526,2207
6526,3191
6526,3800
6527,198
6527,2206
6527,2208
6527,3792
6527,5709
6528,197
6528,1755
6528,2207
6528,3793
6528,5933
6529,2202
6529,2210
6529,3185
6529,5155
6529,8013
6530,2209
6530,2211
6530,3189
6530,5156
6531,2203
6531,2210
6531,5450
6531,8005
6531,8016
6532,1447
6532,2213
6532,5421
6533,1446
6533,2047
6533,2212
6533,5422
6533,6304
6534,4038
6535,4089
6535,5775
6536,4067
6536,4077
6537,4059
6537,4095
6538,425
6538,7566
6539,375
6539,4069
6540,407
6540,4019
6541,355
6541,1344
6541,5179
6542,1352
6542,2217
6542,4056
6542,5180
6543,404
6543,5773
6543,6557
6544,2215
6544,6725
6544,7566
6545,2214
6545,2216
6545,2317
6545,4094
6546,424
6546,2215
6546,4033
6546,5882
6547,3053
6547,4262
6547,5458
6547,7842
6548,1661
6548,3692
6548,5454
6548,5805
6548,5860
6548,6731
6549,5466
6549,7572
6550,5467
6550,6098
6550,7573
6551,1866
6551,5463
6551,7169
6552,5464
6552,7170
6553,6720
6553,6721
6554,4107
6554,5462
6555,5454
6555,5463
6555,7561
6556,1662
6556,2931
6556,3687
6556,5461
6556,5804
6557,404
6557,6543
6558,1189
6558,1254
6558,2666
6558,4979
6558,5048
6559,1911
6559,3396
6559,3454
6559,6156
6559,8339
6559,8399
6560,1762
6560,2221
6560,3338
6560,3401
6560,5967
6561,1905
6561,2220
6561,2229
6561,8345
6562,2223
6562,2233
6562,3319
6562,3456
6562,6143
6562,8338
6563,2222
6563,2224
6563,5983
6563,8400
6564,1779
6564,2223
6564,2225
6564,6192
6565,1960
6565,2224
6565,2226
6565,6191
6566,1959
6566,1970
6566,2225
6566,2227
6567,2226
6567,2228
6567,3478
6567,6202
6568,2018
6568,2227
6568,3326
6568,8434
6569,2221
6569,2230
6569,3434
6569,6137
6570,2229
6570,2231
6570,3427
6570,6110
6570,8378
6571,1878
6571,2230
6571,2232
6571,8371
6571,8376
6572,2231
6572,2233
6572,3392
6572,3432
6573,1911
6573,2222
6573,2232
6573,3394
6573,8331
6574,5136
6574,6405
6575,2202
6575,5349
6575,6521
6576,2048
6576,2201
6576,5423
6576,6305
6576,6522
6577,5411
6577,6363
6578,5871
6579,3533
6579,5370
6579,6638
6580,3260
6580,3527
6580,7005
6581,3255
6581,8125
6581,8126
6582,3259
6582,3532
6582,3551
6582,6000
6582,8121
6583,2900
6583,7527
6584,2238
6584,2241
6584,2250
6584,3630
6585,2237
6585,2239
6585,2248
6585,6588
6585,6596
6585,6599
6586,2238
6586,2240
6586,2247
6586,2253
6586,6595
6586,6597
6587,2239
6587,2244
6587,2246
6587,6590
6587,6602
6588,2237
6588,2242
6588,2247
6588,6585
6588,6599
6589,2241
6589,2243
6589,2246
6589,6596
6590,2242
6590,2244
6590,6587
6590,6595
6591,2240
6591,2243
6591,2245
6591,2251
6592,2244
6592,2252
6592,6594
6592,6600
6593,2245
6593,5389
6593,6601
6594,2252
6594,5390
6594,6592
6595,2240
6595,2242
6595,2253
6595,6586
6595,6590
6596,2239
6596,2241
6596,2248
6596,6585
6596,6589
6597,2238
6597,2247
6597,2249
6597,6586
6597,7098
6598,2248
6598,2564
6599,2237
6599,6585
6599,6588
6600,2244
6600,6592
6601,2245
6601,6593
6602,2239
6602,2246
6602,2254
6602,2564
6602,6587
6603,2253
6603,7098
6604,2257
6604,3731
6604,3733
6604,6969
6604,8337
6605,1888
6605,2261
6605,3010
6605,6118
6605,7266
6606,2256
6606,2258
6606,2474
6607,2257
6607,2259
6607,2848
6607,4807
6608,2258
6608,2260
6608,2671
6608,7467
6609,2259
6609,2261
6609,2670
6609,7270
6610,2255
6610,2260
6610,2667
6610,7269
6611,4328
6611,4341
6611,7768
6611,7943
6612,808
6612,3300
6612,6177
6612,8223
6613,1149
6613,3299
6613,4934
6613,8224
6614,611
6614,624
6614,4333
6615,616
6615,6181
6616,602
6616,1949
6616,4509
6617,612
6617,782
6617,4319
6618,4329
6618,4523
6619,796
6619,1945
6619,4535
6620,1715
6620,2263
6620,2699
6620,5868
6621,120
6621,1139
6621,2262
6621,3706
6621,7303
6622,2002
6622,3142
6622,5670
6622,8458
6623,2645
6623,3670
6623,3673
6623,3680
6624,1718
6624,6234
6625,3210
6625,5644
6625,5872
6626,2639
6626,5643
6626,5645
6626,7917
6626,8054
6627,5642
6627,5644
6627,7220
6627,7930
6628,5643
6628,7229
6629,2940
6629,3735
6629,6632
6629,6748
6631,5548
6632,2476
6632,2940
6632,3735
6632,5534
6632,6629
6632,6748
6632,6970
6633,980
6633,2444
6633,3730
6633,5650
6634,2452
6634,4745
6635,6280
6635,6932
6635,8270
6635,8441
6636,1411
6636,1458
6636,2627
6638,3533
6638,6579
6638,6696
6639,6353
6639,7515
6640,5370
6640,6641
6641,6640
6641,6843
6642,2401
6643,2266
6643,2274
6643,5242
6643,6651
6644,2265
6644,2271
6644,2273
6644,6648
6644,6652
6645,2268
6645,2276
6645,5244
6645,6653
6646,2267
6646,2272
6646,2275
6646,6649
6646,6654
6647,2275
6647,5243
6647,6652
6648,2271
6648,6644
6649,2266
6649,2270
6649,2272
6649,6646
6650,2268
6650,2271
6650,3535
6651,2266
6651,2274
6651,6643
6652,2265
6652,2273
6652,2275
6652,6644
6652,6647
6653,2268
6653,2269
6653,2274
6653,2276
6653,6645
6654,2267
6654,2275
6654,3534
6654,6646
6655,2278
6655,2605
6655,5337
6655,5766
6655,7611
6656,2277
6656,2279
6656,2392
6656,7139
6657,93
6657,2278
6657,2394
6657,3654
6657,6834
6658,2281
6658,6011
6658,6660
6659,2280
6659,2282
6659,6013
6660,2281
6660,2283
6660,2284
6660,6658
6661,2282
6661,5230
6661,6662
6662,2282
6662,6010
6662,6661
6663,1445
6663,6314
6663,6363
6663,6735
6663,7297
6663,7931
6664,2065
6664,2155
6664,2320
6664,6739
6665,6457
6665,6458
6666,1824
6666,2154
6666,6063
6667,1474
6667,2286
6667,2311
6667,4700
6667,6716
6668,2285
6668,2310
6668,6717
6669,4700
6672,7022
6672,8196
6673,8193
6673,8195
6674,6699
6674,6703
6675,8164
6675,8198
6676,8199
6677,6874
6678,1282
6678,4924
6678,6964
6678,8448
6679,54
6679,2295
6679,2504
6679,7355
6680,2291
6680,2302
6680,6918
6680,7352
6681,2290
6681,2292
6681,2734
6681,2735
6682,2291
6682,2293
6682,2736
6682,7353
6683,2292
6683,2294
6683,2912
6683,7354
6684,46
6684,2293
6684,5269
6684,6908
6684,7540
6685,2289
6685,2296
6685,2737
6685,7358
6686,2295
6686,2297
6686,2740
6686,7356
6687,2296
6687,2298
6687,2738
6687,7359
6688,2297
6688,2299
6688,2439
6688,2741
6689,2298
6689,2300
6689,6917
6689,7357
6690,2299
6690,2301
6690,2739
6690,7348
6691,2300
6691,2302
6691,2732
6691,2733
6692,2290
6692,2301
6692,2440
6692,7351
6693,2383
6693,2384
6693,6817
6694,5769
6696,5377
6696,6638
6697,97
6697,6830
6697,6840
6697,7630
6698,5746
6698,6351
6698,6816
6699,2330
6699,3517
6699,4670
6699,6674
6699,6703
6700,3516
6700,6352
6700,6706
6700,6761
6701,2332
6701,2391
6701,6707
6702,3515
6702,3523
6702,6737
6702,6826
6703,6674
6703,6699
6703,6813
6703,7017
6704,940
6704,3516
6704,6347
6704,6759
6704,7219
6705,42
6705,2319
6705,5742
6705,7339
6706,6700
6706,6761
6706,7342
6707,2066
6707,2332
6707,3517
6707,6701
6708,31
6709,3499
6710,5737
6710,7515
6711,2305
6711,5513
6711,5518
6712,1634
6712,2304
6712,3664
6712,5514
6712,5519
6712,5733
6713,439
6713,2306
6713,2308
6713,6095
6714,1862
6714,2307
6714,2309
6714,3688
6714,7185
6715,2308
6715,2310
6715,3689
6715,4737
6715,7186
6716,2286
6716,2309
6716,2311
6716,4738
6716,6667
6717,977
6717,2285
6717,2310
6717,2312
6717,6668
6718,1863
6718,2311
6719,7626
6720,6553
6721,6553
6721,8127
6722,4060
6722,4087
6723,4083
6723,5778
6724,4061
6724,4083
6725,2215
6725,6544
6725,7579
6726,5939
6727,3687
6727,6005
6727,7681
6728,2612
6728,5883
6729,4713
6729,7146
6730,961
6731,3692
6731,5860
6731,5875
6731,6548
6732,5361
6732,5402
6732,7200
6733,39
6733,2172
6733,2320
6733,6315
6733,6320
6733,6342
6733,8453
6734,3645
6734,5410
6734,6738
6734,7294
6735,1445
6735,2086
6735,6314
6735,6663
6736,2319
6736,2390
6736,6822
6736,7338
6737,2318
6737,3515
6737,3523
6737,6702
6737,7337
6738,2321
6738,3645
6738,6343
6738,6734
6738,7294
6739,2065
6739,2320
6739,2322
6739,6456
6739,6664
6740,2153
6740,2321
6740,5321
6741,3080
6741,3324
6741,7872
6742,1410
6742,5324
6742,5425
6742,5437
6742,7179
6743,5334
6744,1420
6745,6747
6746,8293
6747,6745
6748,1512
6748,2940
6748,3735
6748,6629
6748,6632
6749,7193
6750,2325
6750,2325
6750,7336
6751,2324
6751,2324
6751,2731
6752,2326
6752,3518
6752,5761
6752,7628
6754,5697
6754,5761
6754,7218
6754,7628
6755,3519
6755,7629
6756,1483
6756,2328
6756,6348
6757,166
6757,2327
6757,2329
6757,5493
6758,2328
6758,2330
6758,3761
6758,8462
6758,8467
6759,940
6759,2329
6759,3516
6759,6704
6760,939
6760,2332
6761,2331
6761,4669
6761,6700
6761,6706
6762,2334
6762,2357
6762,6785
6762,6855
6763,2333
6763,2335
6763,2356
6763,2364
6763,6786
6763,6792
6764,2334
6764,2336
6764,2363
6764,2370
6764,6793
6764,6798
6765,2335
6765,2369
6765,2377
6765,6799
6765,6805
6766,2338
6766,2374
6766,2377
6766,6807
6767,2337
6767,2339
6767,2371
6767,6799
6767,6803
6768,2338
6768,2340
6768,2365
6768,2370
6768,6793
6768,6800
6769,2339
6769,2341
6769,2358
6769,2364
6769,6786
6769,6794
6770,2340
6770,2357
6770,6787
6770,6853
6771,2343
6771,2372
6771,2374
6771,6800
6771,6804
6772,2342
6772,2344
6772,2366
6772,2371
6772,6794
6772,6801
6773,2343
6773,2345
6773,2359
6773,2365
6773,6787
6773,6795
6774,2344
6774,2358
6774,6788
6774,6852
6775,2347
6775,2367
6775,2372
6775,6795
6775,6802
6776,2346
6776,2348
6776,2360
6776,2366
6776,6788
6776,6796
6777,2141
6777,2347
6777,2359
6777,3650
6777,5330
6777,6789
6778,2350
6778,2361
6778,2367
6778,6789
6778,6797
6779,2349
6779,2351
6779,2360
6779,2379
6779,6790
6780,2350
6780,2352
6780,2380
6780,6808
6781,2351
6781,3649
6781,6809
6782,2354
6782,3649
6782,6809
6783,2353
6783,2355
6783,2380
6783,6808
6784,2354
6784,2362
6784,2379
6784,6790
6785,2148
6785,2334
6785,2357
6785,6452
6785,6762
6786,2333
6786,2341
6786,2356
6786,2358
6786,6763
6786,6769
6787,2340
6787,2345
6787,2357
6787,2359
6787,6770
6787,6773
6788,2344
6788,2348
6788,2358
6788,2360
6788,6774
6788,6776
6789,2347
6789,2350
6789,2359
6789,2361
6789,6777
6789,6778
6790,2349
6790,2360
6790,2362
6790,6779
6790,6784
6791,2355
6791,2361
6791,6861
6792,2149
6792,2335
6792,2364
6792,6453
6792,6763
6793,2334
6793,2340
6793,2363
6793,2365
6793,6764
6793,6768
6794,2339
6794,2344
6794,2364
6794,2366
6794,6769
6794,6772
6795,2343
6795,2347
6795,2365
6795,2367
6795,6773
6795,6775
6796,2346
6796,2349
6796,2366
6796,2368
6796,6776
6797,2367
6797,6778
6797,6860
6798,2150
6798,2336
6798,2370
6798,6454
6798,6764
6799,2335
6799,2339
6799,2369
6799,2371
6799,6765
6799,6767
6800,2338
6800,2343
6800,2370
6800,2372
6800,6768
6800,6771
6801,2342
6801,2346
6801,2371
6801,2373
6801,6772
6802,2372
6802,5347
6802,6775
6802,6859
6803,2337
6803,2342
6803,2375
6803,6767
6804,2374
6804,6771
6804,6858
6805,2151
6805,2377
6805,5396
6805,6765
6806,2336
6806,2337
6806,2376
6806,2378
6807,2377
6807,6766
6807,6857
6808,2350
6808,2355
6808,6780
6808,6783
6809,2351
6809,2354
6809,6781
6809,6782
6810,7615
6813,3518
6813,5747
6813,6022
6813,6703
6813,7017
6814,1810
6814,3519
6814,5241
6814,6345
6814,7219
6815,7519
6815,7522
6815,7630
6816,2382
6816,5746
6816,6351
6816,6698
6817,2381
6817,2383
6817,2384
6817,6693
6818,42
6818,2303
6818,2382
6818,3514
6818,6819
6819,45
6819,2303
6819,2382
6819,5742
6819,6351
6819,6818
6820,2387
6820,3520
6820,3521
6820,5768
6821,44
6821,174
6821,2385
6821,2388
6822,44
6822,2390
6822,3522
6822,6736
6823,171
6823,2387
6823,2389
6823,3769
6824,2388
6824,2390
6824,2711
6824,3766
6825,2318
6825,2386
6825,2389
6825,7315
6826,6702
6828,7618
6829,5362
6829,6344
6829,6831
6829,7514
6830,2398
6830,6697
6831,2413
6831,6344
6831,6829
6832,5236
6832,5239
6832,5750
6832,6881
6833,2277
6833,2397
6833,3627
6833,5336
6833,5765
6833,7612
6834,96
6834,2278
6834,2393
6834,3653
6834,6657
6835,95
6835,2392
6835,3654
6835,4765
6835,5744
6836,96
6836,2279
6836,2395
6836,3651
6836,3655
6836,5338
6837,2394
6837,2396
6837,5339
6837,5764
6837,7130
6838,164
6838,2395
6838,2397
6838,2596
6839,84
6839,2396
6839,3630
6839,3758
6839,7611
6840,97
6840,3644
6840,6697
6840,7630
6841,2400
6841,7090
6841,7517
6842,2399
6842,2401
6842,2896
6842,3756
6842,7091
6843,162
6843,2400
6843,6641
6844,100
6844,2403
6844,7086
6844,7516
6845,158
6845,2402
6845,2554
6845,2556
6846,159
6846,2403
6846,7084
6846,8139
6847,4762
6847,6864
6848,2901
6848,4759
6848,6850
6848,7143
6849,2404
6849,2609
6849,4760
6850,4759
6850,5740
6850,6848
6850,7143
6851,2138
6851,3635
6851,3637
6851,3643
6851,8438
6852,2348
6852,3631
6852,6444
6852,6774
6853,2345
6853,6770
6854,2333
6854,2341
6855,2148
6855,6450
6855,6762
6855,6870
6856,2147
6856,5330
6856,6057
6856,6451
6856,6869
6857,5276
6857,5359
6857,6807
6858,2378
6858,6804
6859,2375
6859,5347
6859,6802
6860,2373
6860,5348
6860,6797
6861,2368
6861,6791
6862,2362
6862,3631
6862,5344
6862,6865
6863,2136
6863,2406
6863,3648
6863,5345
6864,90
6864,2406
6864,4762
6864,6847
6865,2405
6865,3631
6865,3641
6865,5344
6865,6862
6866,2142
6866,2146
6866,2408
6866,6444
6866,6450
6867,2137
6867,2141
6867,2407
6867,6439
6867,6445
6868,242
6868,2322
6869,3893
6869,6057
6869,6856
6870,1817
6870,2148
6870,5321
6870,6450
6870,6855
6871,6875
6874,6677
6874,8197
6875,6871
6877,2410
6877,2506
6877,5237
6878,2409
6878,2411
6878,2412
6878,7036
6879,2410
6879,5736
6879,6880
6880,2410
6880,5238
6880,5695
6880,6879
6881,2414
6881,2430
6881,6832
6882,2413
6882,2415
6882,2427
6882,6898
6883,2414
6883,2416
6883,2419
6883,6895
6884,2415
6884,2417
6884,2423
6884,6887
6885,2416
6885,2418
6885,2426
6885,6891
6885,6893
6886,2417
6886,2422
6886,2425
6886,6889
6886,6894
6887,2415
6887,2420
6887,2436
6887,6884
6887,6903
6888,2419
6888,2421
6888,2434
6888,2435
6888,6901
6888,6904
6889,2420
6889,2422
6889,2433
6889,6886
6889,6902
6890,2418
6890,2421
6890,5232
6890,5753
6891,2416
6891,2424
6891,6885
6891,6904
6892,2423
6892,2425
6892,2436
6892,6902
6893,2418
6893,2424
6893,2426
6893,2434
6893,6885
6894,2417
6894,2425
6894,5754
6894,6013
6894,6886
6895,2414
6895,2428
6895,2435
6895,6883
6896,2427
6896,2429
6896,2433
6896,6900
6896,6903
6897,2428
6897,2432
6897,5233
6897,5752
6897,6901
6898,2413
6898,2431
6898,2432
6898,6882
6899,2430
6899,5235
6899,5751
6899,6900
6900,2429
6900,2430
6900,2433
6900,6896
6900,6899
6901,2421
6901,2428
6901,2432
6901,2434
6901,6888
6901,6897
6902,2420
6902,2425
6902,2433
6902,6889
6902,6892
6903,2420
6903,2427
6903,2436
6903,6887
6903,6896
6904,2419
6904,2424
6904,2435
6904,6888
6904,6891
6905,2438
6905,5268
6906,1797
6906,2437
6906,5267
6906,5999
6907,2737
6907,3554
6907,5685
6908,46
6908,5269
6908,6684
6908,7352
6909,2740
6909,7355
6910,2738
6910,7358
6911,2741
6911,7356
6912,5272
6912,6917
6912,7359
6913,2439
6913,2739
6913,5273
6914,2732
6914,7357
6915,5271
6915,6918
6915,7348
6916,2440
6916,2734
6916,5272
6917,2298
6917,5272
6917,6689
6917,6912
6918,2302
6918,5271
6918,6680
6918,6915
6919,6953
6919,8439
6920,2264
6920,3737
6920,7596
6922,2443
6922,3732
6922,3736
6922,7545
6923,2442
6923,2445
6923,2917
6923,2919
6924,2443
6924,2446
6924,5209
6924,7547
6925,1363
6925,2445
6925,2447
6925,5210
6926,1364
6926,2446
6926,2448
6926,3734
6927,143
6927,2447
6927,2449
6927,2451
6927,3991
6928,331
6928,2448
6928,2450
6928,3986
6928,6931
6929,326
6929,2444
6929,2449
6929,4745
6930,980
6930,2450
6930,3733
6930,5103
6930,5665
6931,331
6931,2448
6931,2937
6931,6928
6931,7592
6932,2453
6932,6635
6932,6952
6932,8440
6933,2452
6933,2454
6933,3278
6933,6954
6933,8441
6934,2453
6934,2455
6934,3282
6934,8200
6934,8203
6935,2102
6935,2454
6935,3281
6935,6395
6935,8204
6936,975
6936,4733
6937,976
6937,2458
6937,4683
6937,6939
6938,346
6938,2457
6938,2459
6938,4009
6939,972
6939,2458
6939,4730
6939,6937
6940,4682
6941,2461
6941,2469
6941,6947
6942,2461
6942,2463
6942,2471
6942,4680
6943,1318
6943,2462
6943,4681
6944,2462
6944,2464
6944,2468
6944,6948
6944,6951
6945,1414
6945,5328
6946,2466
6946,2468
6946,5098
6946,5099
6946,5931
6947,1302
6947,2461
6947,2467
6947,2469
6947,6941
6948,2464
6948,2468
6948,2470
6948,5100
6948,6944
6949,343
6949,1304
6949,2469
6949,4674
6950,345
6950,2470
6950,4679
6950,5694
6950,5757
6951,2462
6951,4680
6951,6944
6952,2453
6952,3347
6952,5101
6952,5121
6952,6932
6952,8440
6953,3636
6953,5319
6953,6919
6953,8439
6954,2452
6954,3091
6954,6933
6954,8441
6954,8446
6955,6355
6955,7881
6955,8445
6955,8447
6956,4893
6956,5403
6956,8446
6957,1115
6957,3288
6957,8443
6958,8211
6958,8213
6958,8444
6959,2441
6959,3290
6959,8438
6960,3537
6960,5364
6960,7002
6960,8450
6961,4950
6961,5371
6961,8451
6962,7095
6963,1138
6963,2288
6963,2563
6964,3253
6964,4924
6964,6678
6965,8118
6966,3534
6966,3552
6966,6010
6968,2475
6968,2871
6968,3775
6968,7210
6968,7246
6969,2257
6969,2480
6969,2669
6969,6604
6969,8337
6970,2473
6970,2476
6970,2650
6970,5534
6970,6632
6971,2264
6971,2475
6971,2477
6971,7000
6971,7667
6972,2476
6972,2478
6972,2998
6972,4630
6973,900
6973,2477
6973,2479
6973,4800
6974,1027
6974,2478
6974,2480
6974,7267
6975,2474
6975,2479
6975,2668
6975,7268
6976,2483
6976,2962
6976,3703
6976,7511
6977,273
6977,2482
6977,2485
6977,2892
6978,177
6978,2491
6978,2876
6978,2955
6978,5864
6978,6989
6979,2483
6979,2486
6979,3925
6979,7652
6980,304
6980,2485
6980,2487
6980,2983
6981,2486
6981,2488
6981,3961
6981,7499
6982,1087
6982,2487
6982,2489
6982,2880
6983,2488
6983,2490
6983,3958
6983,4863
6983,8116
6984,2489
6984,2491
6984,3251
6984,7654
6985,2484
6985,2490
6985,2985
6985,7495
6986,6479
6986,8063
6987,2177
6987,3214
6987,3666
6987,3936
6988,107
6988,3777
6988,3937
6988,6480
6989,177
6989,182
6989,2955
6989,5864
6989,6978
6990,1216
6990,1276
6990,5008
6990,5073
6991,1560
6991,2994
6991,5606
6991,5617
6991,7657
6992,2494
6992,6142
6993,1549
6993,1910
6993,2493
6993,3033
6993,3693
6993,3701
6994,2496
6994,2855
6994,3036
6994,7751
6995,2495
6995,2497
6995,2854
6995,7474
6996,2496
6996,2498
6996,2853
6996,7473
6997,1913
6997,2497
6997,2499
6997,7472
6998,125
6998,2498
6998,3710
6998,6145
6999,3035
6999,7750
7000,1515
7000,2264
7000,2475
7000,2654
7000,6971
7000,7256
7001,52
7001,3524
7001,3526
7001,3549
7001,5267
7002,3537
7002,5486
7002,6960
7005,3527
7005,6580
7005,8477
7006,7026
7011,7024
7013,3536
7013,7025
7013,8451
7014,544
7014,2503
7014,4232
7014,7720
7014,7789
7015,538
7015,2502
7015,3058
7015,4233
7016,2503
7016,4226
7017,6703
7017,6813
7018,5938
7019,7616
7021,7216
7022,6672
7023,5372
7023,7617
7024,7011
7024,8297
7025,5371
7025,7013
7026,7006
7026,8297
7027,5376
7027,7617
7030,4736
7030,5409
7031,2893
7031,7215
7031,7295
7031,7932
7032,5415
7032,5418
7032,6408
7034,2289
7034,3554
7034,7349
7034,7350
7035,5362
7035,6344
7036,2409
7036,5237
7036,6878
7037,2508
7037,2520
7037,2543
7037,7049
7037,7074
7038,2507
7038,2519
7038,2525
7038,7050
7038,7054
7039,2510
7039,2521
7039,2544
7039,7050
7039,7075
7040,2509
7040,2520
7040,2526
7040,7051
7040,7055
7041,2512
7041,2538
7041,7043
7041,7069
7042,2511
7042,2513
7042,2528
7042,7057
7043,2512
7043,2514
7043,7041
7043,7045
7044,2513
7044,2515
7044,2545
7044,7076
7045,2514
7045,2516
7045,7043
7045,7051
7046,2515
7046,2521
7046,2527
7046,7056
7047,2518
7047,2549
7047,7078
7048,2517
7048,2519
7048,2548
7048,2552
7048,7079
7048,7081
7049,2508
7049,2518
7049,2520
7049,2551
7049,7037
7049,7082
7050,2507
7050,2510
7050,2519
7050,2521
7050,7038
7050,7039
7051,2509
7051,2516
7051,2520
7051,7040
7051,7045
7052,2523
7052,7079
7053,2522
7053,2524
7053,2549
7053,7082
7054,2523
7054,2525
7054,2552
7054,7038
7055,2508
7055,2524
7055,2526
7055,7040
7056,2510
7056,2525
7056,2527
7056,7046
7057,2516
7057,2526
7057,2528
7057,7042
7058,2512
7058,2527
7058,2529
7058,7062
7059,2528
7059,2530
7059,2532
7059,7067
7060,2529
7060,2536
7060,2537
7060,7065
7061,2532
7061,2539
7061,7063
7061,7070
7062,2529
7062,2531
7062,2533
7062,7058
7063,2532
7063,2536
7063,7061
7063,7067
7064,2535
7064,4766
7064,5697
7064,7070
7065,2534
7065,2536
7065,2540
7065,7060
7066,2530
7066,2533
7066,2535
7066,2537
7067,2530
7067,2536
7067,7059
7067,7063
7068,2511
7068,2539
7068,5750
7069,2531
7069,2538
7069,2540
7069,7041
7070,2535
7070,2539
7070,7061
7070,7064
7071,2542
7071,2548
7071,7077
7072,2541
7072,2543
7072,2547
7072,2551
7072,7078
7072,7080
7073,2507
7073,2542
7073,2544
7073,2550
7073,7081
7074,2509
7074,2543
7074,2545
7074,7037
7075,2514
7075,2544
7075,2546
7075,7039
7076,2545
7076,5748
7076,7044
7077,2542
7077,2548
7077,5232
7077,7071
7078,2518
7078,2541
7078,2547
7078,2549
7078,7047
7078,7072
7079,2517
7079,2523
7079,2548
7079,7048
7079,7052
7080,2543
7080,2551
7080,5235
7080,7072
7081,2519
7081,2542
7081,2550
7081,2552
7081,7048
7081,7073
7082,2518
7082,2524
7082,2551
7082,7049
7082,7053
7083,2555
7083,7086
7084,2403
7084,6846
7085,99
7085,2553
7085,2556
7085,3659
7086,2403
7086,2555
7086,6844
7086,7083
7087,98
7087,2558
7087,3656
7087,7089
7088,2557
7088,2559
7089,99
7089,2558
7089,3657
7089,7087
7090,161
7090,2400
7090,3756
7090,6841
7090,7517
7091,162
7091,2399
7091,2896
7091,6842
7091,7092
7092,162
7092,2560
7092,2561
7092,7091
7093,161
7093,2562
7093,3760
7093,7095
7094,2561
7094,2563
7095,2562
7095,6962
7095,7093
7096,163
7097,3757
7098,2249
7098,2253
7098,6597
7098,6603
7099,2566
7099,2567
7099,7102
7099,7103
7100,2565
7100,2569
7101,2565
7101,2568
7102,2567
7102,2573
7102,7099
7102,7106
7103,2566
7103,2573
7103,7099
7103,7108
7104,164
7104,2571
7104,3759
7104,7108
7105,2570
7105,2574
7106,2573
